index,user_id,user_location,user_bio,hashtag,tokens,Segmented#
3521,84579659.0,Boston,"Bartender at @drinkboston, cocktail blogger, author of Drink & Tell: A Boston Cocktail Book (2012) and Boston Cocktails: Drunk & Told (2017). He/him.",[],bartender cocktail blogger author drink tell boston cocktail book boston cocktails drink tell,
3522,1.43e+18,where i belong,he/they/she • twitch affiliate • 21 ㋡ ʒ ʒ ʒ • (51k) tiktok: kaylaaa._.XD • genderfluid http://twitch.com/diosademoniaca ⚥ ❦ 🌈 ASEXUAL,[],twitch affiliate tiktok kaylaaa genderfluid asexual,
3523,1532576671.0,"Los Angeles, CA/Long Beach, CA","Vocalist/songwriter. Trance, House, Industrial, EBM, Synthpop, Musicals, more 
Inquiries/bookings/etc. kcw@songwriter.net or DM me. This is my only Twitter acct",[],vocalist songwriter trance house industrial ebm synthpop musicals inquiries book kcw net twitter acct,
3526,9.51e+17,"Austin, TX",💋xoxo,[],xoxo,
3529,1689683840.0,"Durango, México 🦂 ",22 | I tweet a lot about @clubsantos,[],tweet lot,
3530,16701393.0,pj calamitys,"extremely online. flyers fan, #SeaKraken sellout. influencer police. this is a SUPER BOWL CHAMPION PHILADELPHIA EAGLES account. views tragically my own. she/her",['SeaKraken'],extremely online flyers fan sellout influencer police super bowl champion philadelphia eagle account view tragically,sea kraken
3533,8.34e+17,houston mf texas,no hablo inglés | enfj-t | she/her,[],hablo inglés enfj,
3535,9.93e+17,"Providence, RI","Bad Boy Good Man
Providence RI 02907/401
Preparing for the greatest family reunion ever, 1Thessalonians 4:14-18 To be with the Lord forever!  🙏4✌&❤!
GoPackGo🏉",[],bad boy good man providence prepare greatest family reunion thessalonians lord forever gopackgo,
3538,33123712.0,Anchorage ✈ Seattle ✈ LA,Contact me: llsk8god@gmail.com,[],contact llskgod com,
3544,217538793.0,"Boston, MA","Fourth generation Californian, #STL raised, lived 12 cities & two countries. @MIT & @SMU alum. Married to Dennis. Fiscal conservative & socially conscious.",['STL'],fourth generation californian raise live cities countries alum marry dennis fiscal conservative socially conscious,stl
3545,402620723.0,"Sacramento, CA",mouth breathin dum dum,[],mouth breathin dum dum,
3549,1.06e+18,marvel studios,20 | burdened w glorious purpose,[],burden glorious purpose,
3551,7.68e+17,Hell,"do better, dumbass.",[],better dumbass,
3553,2240681213.0,"Arlington, VA","Be relevant! The Biden-Harris team is bringing ethics, morals & civility back to the WH. tRump & the GQP MUST face consequences! #Resist",['Resist'],relevant biden harris team bring ethics morals civility trump gqp face consequences,resist
3556,29575162.0,"Las Vegas, NV","PNW born & raised, now in Vegas. Lifetime member of Satoshi Kojima's Bread 🍞 Club #seahawks #mariners  #swansea #uwhuskies #vegasborn #aew #njpw #dragongate","['seahawks', 'mariners', 'swansea', 'uwhuskies', 'vegasborn', 'aew', 'njpw', 'dragongate']",pnw bear raise vegas lifetime member satoshi kojima bread club,seahawks  mariners swansea uw huskies  vegasborn aew njpw  dragon gate
3557,9.98e+17,"Allentown, PA","news media dedicated to honesty and integrity. 

we fight for the constitution,  Bill of rights,  and the validity of the bible.

Also I will post many polls",[],ews media dedicate honesty integrity fight constitution right validity bible post poll,
3558,1.33e+18,"Dallas, TX",Owner of Galaxy Skateboards 🛹 Skateboarder 🛹  Guitar Player 🎸 Taken By Samantha Maldonado ❤️ Christian ✝️ Rangers Baseball Fan ⚾️ Pro Wrestling Fan 🤼,[],owner galaxy skateboard skateboarder guitar player take samantha maldonado christian rangers baseball fan pro wrestle fan,
3559,22508257.0,NC ✈ ATL,ᴅᴏɴɴɪᴇ ʟᴀ’ʙᴏʏ • ᴀʀᴛ ᴅᴇᴀʟᴇʀ • ᴄᴜʀᴀᴛᴏʀ • ᴅᴇsɪɢɴᴇʀ,[],ᴅᴏɴɴɪᴇ ʙᴏʏ ᴀʀᴛ ᴅᴇᴀʟᴇʀ ᴄᴜʀᴀᴛᴏʀ ᴅᴇsɪɢɴᴇʀ,
3560,1705888177.0,nola,my vibe right now is just living life,[],vibe right live life,
3562,18357054.0,"Maryland, USA","#UMD17, #USC2023 Terp Trojan Social Worker Filmmaker Actor #StopBullying #StopHarassment #ProBlack #AntiRacist #BlackLivesMatter #SocialWork #SocialWorker MD2CA","['UMD17', 'USC2023', 'StopBullying', 'StopHarassment', 'ProBlack', 'AntiRacist', 'BlackLivesMatter', 'SocialWork', 'SocialWorker']",terp trojan social worker filmmaker actor mdca,umd 17 usc 2023  stop bullying  stop harassment  pro black  anti racist  black lives matter  social work  social worker
3563,21158505.0,Ohio,I’m Mr. November,[],november,
3564,537151303.0,"Kansas City, MO",🌊 Co Director #BLM #RHWSKC #IBFA✊🏾 #J4TM #STANDINGROCKtoFlint #BLACKLakota Vote like Black Women #Resist Guilty pleasure reality TV,"['BLM', 'RHWSKC', 'IBFA', 'J4TM', 'STANDINGROCKtoFlint', 'BLACKLakota', 'Resist']",director vote like black women guilty pleasure reality,blm rhwskc ibfa j 4 tm standingroc kto flint black lakota  resist
3565,19655223.0,Illinois USA,"Lawyer/privacy law, Navy JAGC ret., Nole & Seahawks Fan. Aka Malka. I block Trumpers, charlatans, Jordan Peterson stans, and Pinoe haters.",[],lawyer privacy law navy jagc ret nole seahawks fan aka malka block trumpers charlatans jordan peterson stans pinoe haters,
3572,875306989.0,worldwide,"𝗘𝗩𝗘𝗡𝗧𝗦|𝗖𝗢𝗠𝗠𝗨𝗡𝗜𝗧𝗬|𝗔𝗥𝗧𝗜𝗦𝗧 𝗠𝗚𝗧|𝗙𝗘𝗦𝗧𝗜𝗩𝗔𝗟|𝗘𝗩𝗧 𝗣𝗟𝗔𝗡𝗡𝗘𝗥 & 𝗦𝗣𝗢𝗡𝗦𝗢𝗥𝗦𝗛𝗜𝗣ᴮᵘⁱˡᵈⁱⁿᵍ ᴮᵉʸᵒⁿᵈ ᴮᵒᵘⁿᵈᵃʳⁱᵉˢ
#ihhn",['ihhn'],𝗘𝗩𝗘𝗡𝗧𝗦 𝗖𝗢𝗠𝗠𝗨𝗡𝗜𝗧𝗬 𝗔𝗥𝗧𝗜𝗦𝗧 𝗠𝗚𝗧 𝗙𝗘𝗦𝗧𝗜𝗩𝗔𝗟 𝗘𝗩𝗧 𝗣𝗟𝗔𝗡𝗡𝗘𝗥 ᴮᵉʸᵒⁿᵈ ᴮᵒᵘⁿᵈᵃʳⁱᵉˢ,i hhn
3573,7.59e+17,Find me near the ocean,#SAGAFTRA-#Polyglot-Cat 🐱and Dog 🐶 Mom to Brooklyn and Eli #Cryptocurrency 🏦#Tinyhomes 🏡 #Sushi dates 🍣 and all things good & artsy #MentalHealthAdvocate,"['SAGAFTRA', 'Polyglot', 'Cryptocurrency', 'Tinyhomes', 'Sushi', 'MentalHealthAdvocate']",dog mom brooklyn eli date things good artsy,sagaftra  polyglot  cryptocurrency  tinyhomes  sushi  mental health advocate
3575,84678221.0,"Santa Barbara, CA",☀️sunsets & blunts 🌬 | Biology Major 👨🏻‍⚕️ [Future Pediatrician] | ♐️,[],sunsets blunt biology major future pediatrician,
3577,112141704.0,"Portland, OR","Composer, Trumpeter and Family Man • Resume: Jill Scott, Bootsy Collins, & more •Label Liaison + AR&C Support @marmosetmusic • Label Owner @lofijazzsoul",[],composer trumpeter family man resume jill scott bootsy collins label liaison support label owner,
3578,1.21e+18,"Detroit, MI",MoLuvENT💔|#CSU24|LLTG✨💜🕊| $olo Uchiha killem w/ kindness🖕🏽,['CSU24'],moluvent lltg olo uchiha killem kindness,csu 24
3579,8.93e+17,"Flint, TX",ETX born. TX ramblin’. Hard livin’. Salesman/DJ. Huntin’. Fishin’. Honky Tonkin’. Baseball. 🦌🎣🤠🎶⚾️,[],etx bear ramblin hard livin salesman huntin fishin honky tonkin baseball,
3583,718829203.0,"Houston, TX",Do what feels right. #ForTheH,['ForTheH'],feel right,for the h
3584,1417931232.0,"Attleboro, MA","Fire Dispatcher city of Attleboro, Father of 6",[],dispatcher city attleboro father,
3585,125292001.0,"Detroit, MI",#TheFirstladyOfSpaces😂,['TheFirstladyOfSpaces'],,the firstlady of spaces
3588,53533679.0,Pflugerville Texas USA,"Dad, Husband, Grandpa, Son, Brother
Actor Entertainer
31 years Radio Television Blogger
@USAirForce veteran",[],dad husband grandpa son brother actor entertainer years radio television blogger vetera,
3593,336446459.0,Sierra Nevada's,COO @zen_studios Mountain Man. Does not follow advice. Always in search of adventure. #Pinball #RPG developer,"['Pinball', 'RPG']",coo mountain man follow advice search adventure developer,pinball rpg
3594,4363712119.0,Orange County,She/Her | California ☀️ | 22 | ♈️ | Vegan 🌱 | K ♡︎,[],california vegan,
3597,171938911.0,NC Bucktown,"Ex baller, coached by the best. Been there done that....back to back State Champion #NCCU",['NCCU'],baller coach best state champion,nccu
3600,370483689.0,"Los Angeles, CA",Boston born illustrator + art director / TV animation designer / Currently at DreamWorks TV / Co-Owner of @LayWasteGames / thenazzaro@gmail.com / he/him,[],boston bear illustrator art director animation designer currently dreamworks owner thenazzaro com,
3602,2213506285.0,mars🚀,michael💍❤️• gemini• 21• will you take me to the moon🌙,[],michael gemini moon,
3604,293513624.0,"L:Devon,W:UK & Worldwide","Work in aviation, 6ft7 tall❤️Champagne, OneWorld and 5 Star. sorry for what I said when I was hungry. Out & Proud. My opinions and my thoughts are my own.🏳️‍🌈",[],work aviation tall champagne oneworld star sorry say hungry proud opinions thoughts,
3605,1.26e+18,"New York, USA",Content Creator🎥| 18+| MD📍| +NFSW 🎞| “The Plumber” | Building my Brand | Heterosexual 👫| 5’11 carrying a lot of lumber🪵|,[],content creator nfsw plumber build brand heterosexual carry lot lumber,
3606,22788177.0,New Orleans↗️Upstate New York,A roux is what you make for a gumbo. Reaux is me. Joshua Radin thinks I'm romantic. Steve Zahn smiled at me once. Born on the bayou. Darksider. Swankee. INFJ.,[],roux gumbo reaux joshua radin think romantic steve zahn smile bear bayou darksider swankee infj,
3607,2935148542.0,"Myrtle Beach, SC","I don't ask for much, the truth will do just fine.",[],ask truth fine,
3610,3249364574.0,sad girls club,i stay cookin in the stew like a carrot,[],stay cookin stew like carrot,
3611,7.97e+17,"Manhattan, NY","Columbia (J). Lawyer. Bali. Wk w/ Sweet Papa Stovepipe. JFK shook hands. MLK at Oberlin. W. Guthrie in hosp. Climbed Mayan pyramids Mex, Guat. Taught K-college.",[],columbia lawyer bali sweet papa stovepipe jfk shake hand mlk oberlin guthrie hosp climb mayan pyramid mex guat teach college,
3612,431117663.0,"Los Angeles, CA",🏁 LA Artist and content creator,[],artist content creator,
3615,23626961.0,Vermont,"Unrepentant genre writer, tattooed Gringa-Rican & recruiter at @VCFA. Int'l Latino Book Award winner Five Midnights & Category Five @torteen. Agent @LindaRandom",[],unrepentant genre writer tattoo gringa rican recruiter int latino book award winner midnights category agent,
3616,1.26e+18,"Las Vegas, NV",Head of the Table. #Raidernation,['Raidernation'],head table,raidernation
3621,8.33e+17,purdue university,18| urban wyatt & jack harlow enthusiast 🙈,[],urban wyatt jack harlow enthusiast,
3624,15109500.0,"Phoenix, AZ ","PHX🌵@AudioVisualCult photographer, music video maker, design / 3D artist, everyday im getting better&bttr/ Crypto Art NFT 💎BIG RT ⚡OG GIF AVI🚥 @NeonFungible",[],phx photographer music video maker design artist everyday get better bttr crypto art nft big gif avi,
3629,129932059.0,Hollywood,Filmmaker and Photographer who loves technology and storytelling.  Check out http://fearlessproductions.tv.  Cinema Sales Director for http://Zeiss.com/cine,[],filmmaker photographer love technology storytelling check cinema sales director,
3631,4646810601.0,Worldwide,"Bring your passion, drive and enthusiasm to our A+ team. We are looking for you! #hoteljobs #weareteamtrump","['hoteljobs', 'weareteamtrump']",bring passion drive enthusiasm team look,hotel jobs   we are team trump
3634,636756131.0,"Montgomery, AL",LB @ Bamastate🐝,[],bamastate,
3635,7.62e+17,"Castro, San Francisco","Dominant patriarch of a power-based polyamorous family. BDSM/kink educator. My goal is to show real, consensual kink play. #NSFW",['NSFW'],dominant patriarch power base polyamorous family bdsm kink educator goal real consensual kink play,nsfw
3637,720052030.0,"Sussex County, NJ",#NJCD5 #NJLD24 my words are mine & mine alone. IG: aikens_josh_nj  https://1776united.com/ PROMO CODE: NJ76UTD,"['NJCD5', 'NJLD24']",word aikens josh promo code njutd,njcd 5 njld 24
3638,2348005765.0,bay area,"zacatecas 🇲🇽 • san jose, ca • san diego state university🌞 • I like the office & sneakers",[],zacatecas san jose san diego state university like office sneakers,
3640,8.2e+17,"Atlanta, GA",LESGET IT POPPIN 🏳️‍🌈🤍,[],lesget poppin,
3642,600893312.0,New Jersey,NY/NJ social worker. Love my CKCS Penny.,[],social worker love ckcs penny,
3643,1097178524.0,Raleigh NC,"John 3:16 love god, Jesus, sports: Hurricanes, Seahawks, Orioles, NC State, Phil Mickelson, Rafa Nadal (Dominic Thiem otherwise).",[],john love god jesus sport hurricanes seahawks orioles state phil mickelson rafa nadal dominic thiem,
3649,2332078324.0,"Lawrwnceville, GA","Lowndes High School (Valdosta, GA), Vanderbilt University, WR Coach - North Gwinnett High School, Head Coach - Atlanta Havoc",[],lowndes high school valdosta vanderbilt university coach north gwinnett high school head coach atlanta havoc,
3650,521469971.0,Hold on lemme drop a pin 🖕🏽,"I am 26 years old, & I like to powwow and travel and dance, #6’5 #LongHairKindaCare Snap: RayShawnn10 Insta: Buffalochief #918 #405","['6', 'LongHairKindaCare', '918', '405']",years old like powwow travel dance snap rayshawnn insta buffalochief, 6  long hair kinda care  918  405
3652,1.07e+18,"Florida, USA","Mom of 4 beautiful, funny. spunky kids. Slowly working on the FI of FIRE. Sometimes weilder of the power tools and master of unfinished home projects",[],mom beautiful funny spunky kid slowly work weilder power tool master unfinished home project,
3654,2595760475.0,"Vaughn, Ontario",Short funny crazy in a good way Truck owner & Driver / Seadoo junkie. My friend's are my family.,[],short funny crazy good way truck owner driver seadoo junkie friend family,
3655,1.21e+18,Harbor Prime City,The only original ideas on Earth,[],original ideas earth,
3658,30152358.0,Infinity & Beyond.,God. So Ambitious. 615✈415. Zim🇿🇼 born. #LakerNation #KobeForever IG: Chiggaman. Radio host: SHEESH!RADIO & TurfnWorld. Promotion inquires: achig25@gmail.com,"['LakerNation', 'KobeForever']",god ambitious zim bear chiggaman radio host sheesh radio turfnworld promotion inquire achig com,laker nation  kobe forever
3659,8.79e+17,"Austin, TX","Kind of an ass | She/They | 28 | Artist/Taxidermist 
🔮 Vtuber @BarghestBlackVT 
💀 @BlackDogRevival 

💜 @MikazukiBlue 💜 P • @charmseyart | B • @astro_eden",[],kind ass artist taxidermist vtuber,
3660,1.06e+18,"Ontario, CA",He/Him • Inland Empire •,[],inland empire,
3662,254668911.0,#MuteRKelly,chocolate deluxe. born and raised in DC. ✨I actually manage properties.,[],chocolate deluxe bear raise actually manage properties,
3663,282674461.0,"Lafayette, LA","••• ""Do not grow weary in doing good…"" - Galatians 6:9 ••• Head Football Coach LAKE GIBSON BRAVES #BOE #ThisPlay #BeTheMostExcited","['BOE', 'ThisPlay', 'BeTheMostExcited']",grow weary good galatians head football coach lake gibson brave,boe  this play  be the most excited
3665,119877239.0,"Los Angeles, CA",please stop reading my diary.,[],stop read diary,
3666,1.09e+18,Honeymoon Ave,WRLD ON DRUGS,[],wrld drug,
3669,2321799536.0,Fort Worth TX.,22|Rock fanatic|soccer|Furry|I take pictures of everything|,[],rock fanatic soccer furry picture,
3670,1360768848.0,"Las Vegas, NV",CALL ME BLEACH 📸🍹🔥Twitch Content Creator 9:30 PST | SUMO SUNDAYS | ART THERAPY | BLEACH & TONIC MIXOLOGY | DJ BLEACH,[],bleach twitch content creator pst sumo sundays art therapy bleach tonic mixology bleach,
3673,339999015.0,unknown,#NAME?,['NAME'],,name
3679,497300307.0,"Houston, Texas","“The urge to save humanity is almost always a 
false-front for the urge to rule it.”
– H.L. Mencke
#NRAPatriotLifeMember  #KAG #MAGA #CO2IsLife #AllLivesMatter","['NRAPatriotLifeMember', 'KAG', 'MAGA', 'CO2IsLife', 'AllLivesMatter']",urge save humanity false urge rule mencke,nra patriot life member kag maga co 2 is life  all lives matter
